,x0,x1,x2,k0,k1,k2,k3,k4,k5
220,63,99,77,0.2466610479193307,0.006260606973281923,0.6767219012938596,0.05624059823322529,0.012109548574833052,0.0020062970054695512
221,69,101,82,0.0485760226723789,0.0026586330767259646,0.8665017239559413,0.0757972330112104,0.005262815075299927,0.0012035722084435025
222,70,105,78,0.09976309397083966,0.006211243895379417,0.7123876217105216,0.16735273737617812,0.011371577213360915,0.002913725833720442
223,71,105,84,0.07304775394924626,0.005913157592278228,0.4407577563290849,0.46578502144157224,0.011159614291690895,0.0033366963961274742
224,74,107,86,0.024819086865147805,0.0025664701809496662,0.10007861432629837,0.866026152294667,0.004767022784477797,0.001742653548459353
225,74,104,85,0.05486719442479172,0.00491102808846765,0.2786118918207389,0.6491507949321915,0.009467020384851584,0.0029920703489585434
226,82,111,96,0.051310436370669114,0.00924394177304184,0.11235421195586466,0.7990538108608876,0.016623168802203745,0.011414430237333134
227,61,91,72,0.9739592258761524,0.0011758194404856617,0.01839671280658688,0.003734420442632094,0.0024988552987231867,0.0002349661354200382
228,75,108,87,0.009285830279810482,0.0010539626089263398,0.03290881011595944,0.9540364675343281,0.0019401301756355506,0.000774799285340113
229,75,106,91,0.012288420122814924,0.001521037115427728,0.03846224271730501,0.9436528819945004,0.0028859221315529885,0.0011894959183990116
230,67,95,76,0.3177739446518977,0.004839143975753302,0.6275341816313813,0.03814627827549029,0.010249367054235256,0.0014570844112422746
231,67,95,76,0.3177739446518977,0.004839143975753302,0.6275341816313813,0.03814627827549029,0.010249367054235256,0.0014570844112422746
232,72,107,87,0.0351853387801195,0.0035924848410405033,0.14200842203722483,0.8101603565630835,0.006669722351938382,0.002383675426593309
233,68,103,83,0.08026985184436841,0.005116162781815079,0.7237755393566847,0.1785504257865282,0.009824545949960425,0.002463474280643214
234,68,96,77,0.1307264361380246,0.002895691987257643,0.8306943571039094,0.028652496499523766,0.006079772634865348,0.0009512456364191543
235,66,93,77,0.49678524203117286,0.00609494196158456,0.4411362587319552,0.04072589063661085,0.013539657865143143,0.001718008773533304
236,64,92,73,0.9512775199749467,0.0013808032837695986,0.0381750249085474,0.005866931193576792,0.0029814929772564685,0.000318227661903079
237,61,89,73,0.9523549025160492,0.0024455324045988386,0.032125390781097475,0.007060320334411152,0.005548705701956709,0.0004651482618864825
238,61,88,72,0.9344050704379954,0.003951841183632873,0.04185951511098476,0.00999941849585189,0.009082705927397223,0.0007014488441377775
239,66,92,78,0.49879186812342,0.007274436362385148,0.42793175003769696,0.04729431930387896,0.016667539269338703,0.002040086903280196
240,75,100,85,0.09003824486949104,0.007426637118385453,0.4556924941513959,0.42749625715803174,0.015189152297401406,0.004157214405294504
241,78,108,89,0.0032818942544769977,0.00042817170719394574,0.009807954825827,0.9853298405862999,0.0007920355362640441,0.00036010308993813335
242,64,97,76,0.3424294415443758,0.005605718078505527,0.5958098017373208,0.043252843347119846,0.011227628294730594,0.0016745669979474976
243,68,101,80,0.027347799617189448,0.0012567642810891423,0.9421180968872092,0.026295513796981838,0.0024566379980137556,0.0005251874195167239
244,66,102,80,0.07150583606729459,0.0033551189152913564,0.8544426071014298,0.06291718785347705,0.00640251098438947,0.0013767390781176405
245,79,107,87,0.015852541467172205,0.0019639066208862127,0.049568813441274964,0.9273905124345488,0.003661898958747918,0.00156232707736992
246,66,99,78,0.05725053399044425,0.001700257133363412,0.9162366905491129,0.020840946266566535,0.0033699498087567583,0.00060162225175586
247,65,103,81,0.10638740498624899,0.005693532150065572,0.7615921229866678,0.11320607597088547,0.010704811620315184,0.0024160522858170455
248,63,101,79,0.16482980982027617,0.006361447311589111,0.7379944945957707,0.07645170902690496,0.01206710646801678,0.0022954327774421935
249,65,103,81,0.10638740498624899,0.005693532150065572,0.7615921229866678,0.11320607597088547,0.010704811620315184,0.0024160522858170455
250,82,113,97,0.060314097884147815,0.0114152451891747,0.12716239178808816,0.7657653169694936,0.02014967617361731,0.015193271995478501
251,62,101,79,0.2044643856102118,0.007992936276457346,0.6818643128253109,0.08779543826848732,0.015063903735515898,0.0028190232840168
252,67,105,83,0.10078123424091398,0.007104083789100546,0.6206508125417716,0.2547230058229923,0.013203412147699715,0.00353745145752193
253,66,104,82,0.10237147694437956,0.006326440619081925,0.7097957840923077,0.16676795877184517,0.011829472232770002,0.0029088673396156423
254,65,103,81,0.10638740498624899,0.005693532150065572,0.7615921229866678,0.11320607597088547,0.010704811620315184,0.0024160522858170455
255,66,104,82,0.10237147694437956,0.006326440619081925,0.7097957840923077,0.16676795877184517,0.011829472232770002,0.0029088673396156423
256,66,104,82,0.10237147694437956,0.006326440619081925,0.7097957840923077,0.16676795877184517,0.011829472232770002,0.0029088673396156423
257,67,105,83,0.10078123424091398,0.007104083789100546,0.6206508125417716,0.2547230058229923,0.013203412147699715,0.00353745145752193
258,67,98,79,0.023476029596901687,0.0007243274984388665,0.9645175590909549,0.00954276485431209,0.0014777506046374342,0.0002615683547547971
259,65,91,78,0.6086733501726814,0.007817708608364744,0.3193473042836743,0.04382577263323354,0.01827314790749072,0.0020627163945551785
260,60,88,69,0.8745527361833336,0.009663187339325025,0.07363852648588273,0.019830644513845395,0.020781956833747593,0.0015329486438656831
261,65,91,76,0.7703584392961197,0.00520475665054713,0.18528960593437277,0.025881368339110002,0.011971749745193168,0.0012940800346573434
262,61,92,72,0.9577740987907172,0.0017281877093875393,0.030641005697180628,0.005909871618524192,0.003587882400504032,0.00035895378368623056
263,67,95,75,0.39989587575917135,0.005384729162297621,0.5424864979347934,0.03935135386848939,0.011304231551831549,0.0015773117234166207
264,63,94,73,0.857566400335067,0.0034453013345787883,0.11491143911413754,0.016183879402746498,0.0070600437183991555,0.0008329360950710262
265,58,89,68,0.8150590414171298,0.015754100675800266,0.10523744809101651,0.03007174984646215,0.0314651965271898,0.0024124634424013947
266,75,105,86,0.03213514568443871,0.0032036270071616607,0.1366829252681596,0.8197499754832067,0.0061115688013097915,0.0021167577557234486
267,63,98,78,0.24483328725298473,0.005955946478771412,0.6821539571889226,0.05334204383738526,0.011817457502165916,0.0018973077397701416
268,68,97,76,0.12936933501564638,0.002937474387900708,0.8314548321416424,0.029266625319064914,0.00600152153901818,0.0009702115967274731
269,80,108,89,0.014125705639381161,0.0019448577856754957,0.03949249468764684,0.939116475790703,0.003595379930682315,0.0017250861659110588
270,67,98,77,0.06671110144466144,0.001702508070164943,0.9086584106703518,0.01891911618834099,0.0034269368450959574,0.0005819267813846101
271,68,101,80,0.027347799617189448,0.0012567642810891423,0.9421180968872092,0.026295513796981838,0.0024566379980137556,0.0005251874195167239
272,67,100,79,0.021661377488650903,0.0008130043700913761,0.9627344568816145,0.012877626532772952,0.0016007993023504617,0.00031273542451976837
273,71,104,83,0.0762181114047525,0.005615113034280511,0.5722150444136191,0.3322437856732596,0.010710308195016536,0.0029976372790716833
274,65,99,77,0.13423112061442033,0.0035118990752873165,0.8174984783103265,0.03670242281929617,0.0068757170339175415,0.0011803621467520637
275,67,100,78,0.03056548264755185,0.0010663262576299426,0.9504996643222091,0.015382965952970406,0.0020863357573638057,0.0003992250622747889
276,67,100,79,0.021661377488650903,0.0008130043700913761,0.9627344568816145,0.012877626532772952,0.0016007993023504617,0.00031273542451976837
277,68,101,81,0.03706117875644479,0.0018225174063207315,0.9145119058843206,0.04224104795429691,0.003580594033995489,0.0007827559646213506
278,74,110,88,0.013131325614751563,0.001600482905799738,0.042049108842395135,0.9390976130977118,0.0028808692304395293,0.0012406003089023958
279,71,104,83,0.0762181114047525,0.005615113034280511,0.5722150444136191,0.3322437856732596,0.010710308195016536,0.0029976372790716833
280,83,113,94,0.052403925210679624,0.009474975245331724,0.11449990880649415,0.7950579540537056,0.016699807081459725,0.011863429602329195
281,59,92,71,0.8885356383897433,0.0058722788569801525,0.07562622471143533,0.017090556193173827,0.011744557713960305,0.0011307441347071208
282,69,102,81,0.049075220302606144,0.0026917322042839626,0.8652954245299509,0.07649565506341705,0.005220751753732107,0.0012212161460098537
283,58,91,70,0.8546040646175315,0.009548117263523297,0.09189785522188028,0.023322904014550113,0.018948382670480213,0.0016786762120346009
284,64,97,76,0.3424294415443758,0.005605718078505527,0.5958098017373208,0.043252843347119846,0.011227628294730594,0.0016745669979474976
285,62,91,74,0.959833454807735,0.0014138155687742153,0.030016240122724504,0.005314386898390197,0.0031153989081838906,0.0003067036941923473
286,68,101,80,0.027347799617189448,0.0012567642810891423,0.9421180968872092,0.026295513796981838,0.0024566379980137556,0.0005251874195167239
287,66,97,76,0.21124010960217307,0.003911545834844371,0.7412683303235179,0.034428872201443785,0.007923387716736034,0.0012277543212848084
288,71,102,81,0.05890194422762921,0.003527126093578917,0.8066741139440454,0.12233901504834226,0.006874906792569077,0.001682893893834978
289,63,96,75,0.5603394244722768,0.006292049059733713,0.37973163331825455,0.03926625069718478,0.01264578487495501,0.0017248575775952008
290,57,85,65,0.6641654048188794,0.04375161659083925,0.1479806370126553,0.05162421011462834,0.08745357186886256,0.005024559594135119
291,64,97,76,0.3424294415443758,0.005605718078505527,0.5958098017373208,0.043252843347119846,0.011227628294730594,0.0016745669979474976
292,62,97,76,0.457361446615691,0.007519312532819592,0.46747355912167216,0.05065434728107346,0.014850094197469363,0.002141240251274589
293,68,99,78,0.00972573632482729,0.00032381049938758923,0.9845659287677011,0.004616962595434085,0.000647130128892327,0.00012043168375756208
294,62,93,72,0.9396268972496656,0.0020366058069361693,0.04581216759356168,0.00789877668949233,0.0041751157477944514,0.0004504369125495657
295,72,103,82,0.07430880073541904,0.005162964534612894,0.6492714998949272,0.2586106729360405,0.009972640979822506,0.0026734209191779062
296,67,100,79,0.021661377488650903,0.0008130043700913761,0.9627344568816145,0.012877626532772952,0.0016007993023504617,0.00031273542451976837
297,83,116,95,0.06633206885897319,0.01280578611196355,0.13753624713917229,0.7436998410106105,0.02198973372761417,0.017636323151666255
298,68,101,80,0.027347799617189448,0.0012567642810891423,0.9421180968872092,0.026295513796981838,0.0024566379980137556,0.0005251874195167239
299,63,97,76,0.40536543244932266,0.0065336909181984894,0.5260771000398554,0.047119471576518954,0.012999085415649259,0.0019052196004551896
300,68,101,80,0.027347799617189448,0.0012567642810891423,0.9421180968872092,0.026295513796981838,0.0024566379980137556,0.0005251874195167239
301,70,108,86,0.06168920644924013,0.00605987338713316,0.25057917266932755,0.6668143827827143,0.011034930095782809,0.00382243461580211
302,69,107,85,0.08057570672782424,0.007153040173174823,0.37242796240079085,0.5225531662764507,0.013118433703858417,0.004171690717900971
303,68,107,84,0.09506003587481426,0.007968021006192453,0.45467806557212226,0.4233589902907235,0.014519070195429603,0.004415817060717922
304,72,106,82,0.07890046458292597,0.006392263668948956,0.45747730774203743,0.4417924355112169,0.011835997890247424,0.0036015306046232208
305,62,95,74,0.7457721457218688,0.005512294066592717,0.20812668630306655,0.028103619221162723,0.011099804621423537,0.0013854500658857115
306,72,104,84,0.07084607938029179,0.0056559378572498455,0.45109020951536416,0.4583792764581956,0.010845185914015032,0.003183310874883648
307,71,107,85,0.06046895853694908,0.005585419183555684,0.27988073814015835,0.640348250985492,0.01029532723361284,0.0034213059202322445
308,66,99,78,0.05725053399044425,0.001700257133363412,0.9162366905491129,0.020840946266566535,0.0033699498087567583,0.00060162225175586
309,71,107,85,0.06046895853694908,0.005585419183555684,0.27988073814015835,0.640348250985492,0.01029532723361284,0.0034213059202322445
310,67,105,83,0.10078123424091398,0.007104083789100546,0.6206508125417716,0.2547230058229923,0.013203412147699715,0.00353745145752193
311,69,103,79,0.0616415590160214,0.003281464989743818,0.8472217331058247,0.08019980866609931,0.006202010315634649,0.0014534239066759849
312,62,95,74,0.7457721457218688,0.005512294066592717,0.20812668630306655,0.028103619221162723,0.011099804621423537,0.0013854500658857115
313,63,96,75,0.5603394244722768,0.006292049059733713,0.37973163331825455,0.03926625069718478,0.01264578487495501,0.0017248575775952008
314,60,88,68,0.8488974103217352,0.012386841348294786,0.08661802463012717,0.024094682736615212,0.026091431776195394,0.0019116091870322427
315,60,91,70,0.9207003801175441,0.004523202751126983,0.05254153184719913,0.01218814038051626,0.009212293133713394,0.0008344517699000689
316,59,92,71,0.8885356383897433,0.0058722788569801525,0.07562622471143533,0.017090556193173827,0.011744557713960305,0.0011307441347071208
317,65,96,75,0.4390187378362361,0.005468545527826229,0.5041665342239315,0.03863559471346944,0.011135706510658252,0.001574881187878387
318,66,97,75,0.2870430357722353,0.004843278383675964,0.6575303920284069,0.039378116956375976,0.009725391760119087,0.001479785099186747
319,66,94,75,0.573772054756501,0.005344609253514785,0.37403605972844456,0.033965434420053814,0.011408208353592528,0.0014736334878934364
320,66,91,77,0.6341419850061867,0.007099815337841451,0.30075790461267105,0.03958107264918493,0.016551783237990676,0.0018674391561250348
321,70,101,80,0.03258732618993149,0.00164855765192163,0.9205171801065585,0.0412809739606754,0.003241595849916846,0.0007243662409958676
322,62,94,75,0.7707881577803498,0.0050139002995006066,0.18725676988194898,0.025271273779959268,0.010420311514210587,0.0012495867440306414
323,72,110,88,0.029085446124251128,0.0034179609170946544,0.09541943939391079,0.8634248128091109,0.006132879487875233,0.0025194612677573395
324,76,110,89,0.0044107940855655035,0.0005770260331622726,0.013138471954263113,0.9803469630078671,0.001042701902373424,0.00048404301676872045
325,73,104,88,0.04221785605558552,0.0041761810469366795,0.17727806201114238,0.7655358451371104,0.008093316084149428,0.0026987396650756516
326,72,111,89,0.030263165787212526,0.003792921581591165,0.09156624263673499,0.8646886043122038,0.006742732112356778,0.0029463335699007765
327,73,112,90,0.027275406268992317,0.0036819792280910796,0.07658245276416724,0.8828735962574624,0.006497551754527367,0.003089013726759728
328,73,107,86,0.03268238926895008,0.003290813407217897,0.13639360254368718,0.8193501962705229,0.006104665771298322,0.002178332738323713
329,66,99,78,0.05725053399044425,0.001700257133363412,0.9162366905491129,0.020840946266566535,0.0033699498087567583,0.00060162225175586
330,66,97,76,0.21124010960217307,0.003911545834844371,0.7412683303235179,0.034428872201443785,0.007923387716736034,0.0012277543212848084
331,60,91,70,0.9207003801175441,0.004523202751126983,0.05254153184719913,0.01218814038051626,0.009212293133713394,0.0008344517699000689
332,63,94,73,0.857566400335067,0.0034453013345787883,0.11491143911413754,0.016183879402746498,0.0070600437183991555,0.0008329360950710262
333,70,104,82,0.07694426289287301,0.005229933874071757,0.6728608515796572,0.23240166174416033,0.009913456746374824,0.0026498331628630237
334,61,100,75,0.3804549996361818,0.01041191295940258,0.5121023757936605,0.07471960540844008,0.019184322242171217,0.003126783960143896
335,72,110,88,0.029085446124251128,0.0034179609170946544,0.09541943939391079,0.8634248128091109,0.006132879487875233,0.0025194612677573395
336,60,88,69,0.8745527361833336,0.009663187339325025,0.07363852648588273,0.019830644513845395,0.020781956833747593,0.0015329486438656831
337,62,89,70,0.9475398122565429,0.003120293644194281,0.03396775445857827,0.007990374088641958,0.006822625684257376,0.0005591398677851498
338,57,85,66,0.6843587344002644,0.03925563137178066,0.14236089814007666,0.04862386613299574,0.08076733351205449,0.004633536442828051
339,58,86,67,0.7461446285693529,0.02736576063729035,0.12546868782255474,0.04000322011965702,0.057447207444693484,0.0035704954064513968
340,63,93,74,0.8889779875071636,0.0027103107470464287,0.08934108597989511,0.012577861434498242,0.005743370119637842,0.0006493842117588736
341,67,100,79,0.021661377488650903,0.0008130043700913761,0.9627344568816145,0.012877626532772952,0.0016007993023504617,0.00031273542451976837
342,62,95,74,0.7457721457218688,0.005512294066592717,0.20812668630306655,0.028103619221162723,0.011099804621423537,0.0013854500658857115
343,72,105,84,0.06719276764101112,0.005606849917148694,0.3882795894907007,0.5250747034921659,0.010601634071162134,0.0032444553878115184
344,66,100,79,0.0468603314154822,0.0016914504349906934,0.9229055771141438,0.024591719101974937,0.003316035333019822,0.0006348866003884897
345,66,105,83,0.1109403279173791,0.0077226385218388555,0.6239676775094486,0.23931789279697863,0.014296110324545176,0.003755352929809639
346,70,108,86,0.06168920644924013,0.00605987338713316,0.25057917266932755,0.6668143827827143,0.011034930095782809,0.00382243461580211
347,67,100,78,0.03056548264755185,0.0010663262576299426,0.9504996643222091,0.015382965952970406,0.0020863357573638057,0.0003992250622747889
348,62,100,78,0.2392445938713876,0.007704558432505036,0.6621084975964976,0.07372161374052677,0.014659525924234754,0.0025612104348483396
349,71,110,88,0.039531348310325815,0.004574065715626377,0.13013467987907323,0.8142801513689033,0.00819070531400758,0.0032890494120637152
350,67,99,77,0.05221932149769337,0.001510757829133257,0.9244698368395197,0.01828010263614217,0.0029866341280915545,0.0005333470694200513
351,77,114,92,0.03282532331183404,0.005214582085836963,0.07980365690600344,0.8677016482683404,0.009084158135971248,0.005370631292013928
352,73,112,90,0.027275406268992317,0.0036819792280910796,0.07658245276416724,0.8828735962574624,0.006497551754527367,0.003089013726759728
353,76,114,92,0.033326001461397234,0.005215118727935596,0.08186753493848835,0.8652804508693203,0.00907741476679752,0.0052334792360609825
354,72,111,89,0.030263165787212526,0.003792921581591165,0.09156624263673499,0.8646886043122038,0.006742732112356778,0.0029463335699007765
355,67,105,83,0.10078123424091398,0.007104083789100546,0.6206508125417716,0.2547230058229923,0.013203412147699715,0.00353745145752193
356,72,106,85,0.05504999525070351,0.004996159410515383,0.27058513524672284,0.6569657809675696,0.009348834415278524,0.003054094709210145
357,58,92,71,0.8511021836993683,0.0085058517929032,0.09848062690821636,0.02351597141103305,0.016795286385215952,0.0016000798032631918
358,62,101,76,0.27826006727864294,0.008986140194911018,0.6139459070100033,0.07931703110230909,0.01656260419605989,0.0029282502180737855
359,74,113,90,0.028212077997585856,0.0039750168142058525,0.07602826583341268,0.8813294224213845,0.006951874256291696,0.003503342677119403
360,62,91,75,0.9125604311383602,0.0028516329257635485,0.06623525318324144,0.011360117649923486,0.006355719464941795,0.000636845637769719
361,66,96,77,0.21626046362426818,0.003869249601896118,0.7368121420142092,0.03379316996572233,0.008057683592316607,0.0012072912015875408
362,54,82,63,0.5193642962205072,0.08585445611615275,0.16249761621221057,0.0653839922014016,0.15947605508634385,0.007423584163384023
363,56,83,67,0.632296726033958,0.04996151252550689,0.14936337782563872,0.05367185420602483,0.10933222237014106,0.00537430703873045
364,57,85,66,0.6843587344002644,0.03925563137178066,0.14236089814007666,0.04862386613299574,0.08076733351205449,0.004633536442828051
365,61,93,74,0.8816209952415046,0.0036558408694812657,0.09111512604499772,0.015161137853682248,0.007613248930801075,0.0008336510595330862
366,59,92,71,0.8885356383897433,0.0058722788569801525,0.07562622471143533,0.017090556193173827,0.011744557713960305,0.0011307441347071208
367,67,99,82,0.053085259962419834,0.0023711095842910033,0.8945228929331671,0.04423583814025463,0.004823820776694286,0.0009610786031732955
368,60,93,72,0.8962842725590273,0.004247364690536102,0.07523319022518649,0.014805422963408341,0.008535003444512737,0.0008947461173288699
369,69,100,79,0.008897959242694164,0.0003709698943827203,0.9829225104817899,0.0069229636986654465,0.0007355803048617371,0.00015001637760606466
370,59,95,73,0.7573204392576838,0.008635542825946921,0.18069596672147892,0.034679348379063,0.01669915789751965,0.0019695449183076154
371,81,114,93,0.04456917231462106,0.007739412064986563,0.10072017725146375,0.8243405367662973,0.013513599459731847,0.009117102142899606
372,74,107,86,0.024819086865147805,0.0025664701809496662,0.10007861432629837,0.866026152294667,0.004767022784477797,0.001742653548459353
373,70,101,80,0.03258732618993149,0.00164855765192163,0.9205171801065585,0.0412809739606754,0.003241595849916846,0.0007243662409958676
374,69,108,86,0.07329748728694568,0.007089194559318944,0.2948890920233063,0.6074853555212771,0.012874763707762795,0.004364106901389156
375,63,96,75,0.5603394244722768,0.006292049059733713,0.37973163331825455,0.03926625069718478,0.01264578487495501,0.0017248575775952008
376,59,90,69,0.8716755939098192,0.009055856202384914,0.0789505856178961,0.020495826473159506,0.01829907494688814,0.0015230628498522096
377,60,93,72,0.8962842725590273,0.004247364690536102,0.07523319022518649,0.014805422963408341,0.008535003444512737,0.0008947461173288699
378,72,110,88,0.029085446124251128,0.0034179609170946544,0.09541943939391079,0.8634248128091109,0.006132879487875233,0.0025194612677573395
379,70,108,86,0.06168920644924013,0.00605987338713316,0.25057917266932755,0.6668143827827143,0.011034930095782809,0.00382243461580211
380,67,100,78,0.03056548264755185,0.0010663262576299426,0.9504996643222091,0.015382965952970406,0.0020863357573638057,0.0003992250622747889
381,66,98,77,0.10666375152889919,0.002539702869203272,0.858529974743831,0.026330906441544098,0.005089020622173133,0.0008466437943493002
382,73,110,90,0.017962500326440378,0.002288853614078836,0.05415379938695612,0.9196378406285193,0.004128899479471324,0.0018281065645338996
383,72,110,88,0.029085446124251128,0.0034179609170946544,0.09541943939391079,0.8634248128091109,0.006132879487875233,0.0025194612677573395
