,x0,x1,x2,k0,k1,k2
3511,93,64,50,0.6754989338379538,0.22352335340934892,0.10097771275269729
3512,89,61,47,0.7263151296248692,0.1830961533354131,0.09058871703971767
3513,88,61,44,0.7504690989860435,0.16633307069783362,0.08319783031612286
3514,88,58,47,0.7290917823957723,0.17553078552804263,0.09537743207618507
3515,82,56,43,0.7902363721599391,0.1340147425892779,0.07574888525078309
3516,77,54,40,0.8277334750135698,0.10840139432035165,0.06386513066607866
3517,78,60,40,0.8487896297125745,0.10117506095402777,0.05003530933339777
3518,76,67,36,0.904278849698897,0.06823671775202961,0.027484432549073366
3519,78,81,38,0.8746103022243341,0.10086753641731398,0.024522161358352026
3520,48,46,33,0.857454513787041,0.08705455639482489,0.055490929818134194
3521,42,56,33,0.8929178578357736,0.07071807680579056,0.03636406535843575
3522,45,65,38,0.9209040517524848,0.05587969294663402,0.023216255300881204
3523,50,71,38,0.9490428540778063,0.03752082754181767,0.013436318380376117
3524,52,78,41,0.9429131026377806,0.04410182330104899,0.012985074061170557
3525,52,80,40,0.9457559936160966,0.04233568650228124,0.011908319881622059
3526,57,80,38,0.9647631754576326,0.027618219726589125,0.007618604815778251
3527,49,75,30,0.9720288192385114,0.020836835253291643,0.007134345508197015
3528,51,77,29,0.9807663672642106,0.0145048741631304,0.00472875857265889
3529,54,82,31,0.9810269874015654,0.014832250126299927,0.00414076247213484
3530,62,92,32,0.9328578032931814,0.0561205528390449,0.011021643867773706
3531,146,12,9,0.06848664050624323,0.04372591431894476,0.887787445174812
3532,146,0,11,0.05610375954648904,0.035155693730827144,0.9087405467226838
3533,151,1,13,0.037985007836102744,0.0249676041965788,0.9370473879673186
3534,158,0,15,0.019292618286305886,0.013441986572430164,0.967265395141264
3535,169,2,10,0.0018791040363122158,0.0014172629351738456,0.996703633028514
3536,153,37,22,0.1338063998615126,0.10684154321132278,0.7593520569271647
3537,194,1,22,0.020932248746516707,0.018505188692340177,0.9605625625611433
3538,218,0,23,0.05878924684060076,0.0569461088481996,0.8842646443111997
3539,217,1,22,0.056613876069030365,0.05478643281566197,0.8885996911153077
3540,217,1,25,0.05870922549483583,0.05704541119650406,0.88424536330866
3541,213,1,16,0.0468208535911846,0.04434307584689799,0.9088360705619174
3542,208,0,14,0.03760053941316125,0.034748031627360114,0.9276514289594787
3543,206,0,13,0.03401629933141974,0.031150725527134996,0.9348329751414453
3544,203,0,11,0.028798536860392337,0.025984624431787895,0.9452168387078198
3545,208,0,13,0.03736201488079172,0.034481418605937904,0.9281565665132703
3546,199,2,19,0.025552478977494814,0.023088329609898373,0.9513591914126068
3547,209,0,19,0.04133497192238787,0.03860563763507463,0.9200593904425375
3548,222,0,23,0.06540835961640068,0.06414247921096454,0.8704491611726348
3549,223,0,19,0.06497558641974392,0.06357988530084775,0.8714445282794083
3550,217,1,16,0.05370757843330642,0.05156022629456994,0.8947321952721237
3551,216,0,16,0.05187031014132801,0.04945767921127129,0.8986720106474008
3552,217,0,17,0.053949345068082,0.05167828155039995,0.894372373381518
3553,217,1,16,0.05370757843330642,0.05156022629456994,0.8947321952721237
3554,214,0,15,0.048111785661090645,0.045503170009414506,0.906385044329495
3555,193,6,17,0.016732205694881746,0.014887692983868142,0.9683801013212501
3556,64,102,29,0.8214794545718135,0.15570113966966695,0.02281940575851953
3557,106,141,57,0.015908781754230477,0.9797831031371715,0.004308115108597917
3558,130,165,63,0.10066597846484922,0.8545944686246113,0.04473955291053944
3559,133,173,59,0.11747084473180132,0.8277541666197692,0.05477498864842952
3560,131,170,53,0.10555171307133793,0.8470920097630746,0.047356277165587414
3561,121,169,49,0.08934065870301815,0.8756782290153895,0.03498111228159237
3562,123,168,49,0.0888624916991694,0.8755667156381226,0.03557079266270781
3563,124,167,51,0.0875852025939362,0.8769337929732949,0.035481004432768914
3564,130,169,50,0.10139720429725231,0.8539379702657133,0.04466482543703439
3565,132,171,54,0.1095350088548907,0.8405296575155264,0.04993533362958292
3566,125,168,52,0.09171367850290346,0.8704577097527078,0.03782861174438871
3567,125,168,52,0.09171367850290346,0.8704577097527078,0.03782861174438871
3568,115,156,52,0.04609846429479327,0.9382305539606713,0.01567098174453536
3569,98,134,60,0.038659214836161936,0.9526678377343949,0.00867294742944326
3570,72,113,47,0.46594477604618173,0.4985786745454351,0.035476549408383254
3571,75,96,40,0.7584268162242565,0.21264421523963364,0.028928968536109913
3572,79,84,43,0.8132615513591009,0.1545732020168893,0.032165246624009804
3573,86,71,42,0.7888955878854489,0.1565748436889128,0.05452956842563825
3574,87,66,47,0.7500684814847727,0.1774748362725148,0.07245668224271241
3575,90,61,45,0.7268831890414975,0.18140669972029616,0.09171011123820627
3576,88,62,47,0.7369814072076762,0.1784474670413773,0.08457112575094641
3577,88,61,44,0.7504690989860435,0.16633307069783362,0.08319783031612286
3578,88,58,47,0.7290917823957723,0.17553078552804263,0.09537743207618507
3579,81,58,44,0.8005971501624445,0.1308854852475245,0.068517364590031
3580,75,52,36,0.8416496566571515,0.09708871553138512,0.061261627811463305
3581,78,60,36,0.8646523505692723,0.08972917467575131,0.045618474754976344
3582,77,68,37,0.8953660056203661,0.07537769061571098,0.029256303763922988
3583,78,81,38,0.8746103022243341,0.10086753641731398,0.024522161358352026
3584,38,50,30,0.859765772695985,0.08863923416215558,0.05159499314185957
3585,42,57,34,0.8950825227808916,0.06987126710012476,0.035046210118983415
3586,48,67,39,0.9315685388571012,0.04911453817661748,0.019316922966281184
3587,51,70,38,0.9499663687777784,0.0366335905569421,0.013400040665279615
3588,55,78,36,0.9730756511292714,0.020745784947920284,0.0061785639228084475
3589,50,82,43,0.9198138896840745,0.06326457986190634,0.01692153045401911
3590,52,78,33,0.9759136318337919,0.018412889933500508,0.0056734782327076535
3591,54,77,35,0.9751708772841275,0.01896717320176987,0.005861949514102436
3592,56,80,28,0.9931575310328469,0.0052727389503865,0.001569730016766775
3593,55,82,31,0.9833209328520182,0.013056398043441539,0.0036226691045401654
3594,64,95,35,0.8860016815524582,0.09741450892115518,0.016583809526386568
3595,147,3,12,0.05347761930535419,0.033997120009967956,0.9125252606846779
3596,155,1,13,0.025704892597809188,0.017472458610018237,0.9568226487921725
3597,160,0,10,0.013587657981617367,0.009549490667818428,0.9768628513505642
3598,162,2,14,0.010828629162134097,0.007808401829231055,0.981362969008635
3599,162,0,11,0.01013196552982582,0.007238262849714111,0.98262977162046
3600,160,5,9,0.014182602754341881,0.010080714117515334,0.9757366831281428
3601,200,3,21,0.02863956655656905,0.02616644005118466,0.9451939933922462
3602,216,1,19,0.05323954928607549,0.05114594122866964,0.8956145094852549
3603,218,1,18,0.056192925779214205,0.05426446190622851,0.8895426123145572
3604,217,1,24,0.05796454639222946,0.056245383610760605,0.88579006999701
3605,215,0,20,0.05194920295811664,0.04962919647360561,0.8984216005682777
3606,211,1,12,0.042360948515088016,0.039621362248388865,0.9180176892365232
3607,213,1,15,0.04648785752256305,0.04396877267993592,0.9095433697975011
3608,204,2,16,0.03178779957615607,0.029205962419438843,0.9390062380044052
3609,207,1,13,0.03572874762574523,0.03296297937542648,0.9313082729988282
3610,200,0,17,0.025843550957759448,0.02321569578736734,0.9509407532548732
3611,214,1,19,0.04983724356449012,0.04755587135051148,0.9026068850849984
3612,226,0,22,0.07142144599759546,0.07076088470645356,0.857817669295951
3613,224,1,22,0.06829114339891178,0.06751351177619037,0.8641953448248979
3614,219,1,17,0.05750435385507572,0.05563525092217929,0.8868603952227451
3615,216,0,16,0.05187031014132801,0.04945767921127129,0.8986720106474008
3616,217,1,16,0.05370757843330642,0.05156022629456994,0.8947321952721237
3617,217,1,16,0.05370757843330642,0.05156022629456994,0.8947321952721237
3618,213,1,16,0.0468208535911846,0.04434307584689799,0.9088360705619174
3619,199,4,18,0.025261894140274965,0.0229639938582928,0.9517741120014324
3620,63,105,29,0.7831277090320684,0.1908223596816653,0.02604993128626646
3621,107,139,54,0.007686397465268367,0.9902553618161772,0.002058240718554466
3622,131,168,63,0.10798322214231278,0.8430930180025397,0.048923759855147596
3623,132,176,53,0.12014716106984573,0.824485333652127,0.05536750527802732
3624,124,167,51,0.0875852025939362,0.8769337929732949,0.035481004432768914
3625,123,167,52,0.08646146085789473,0.8789247921818744,0.03461374696023078
3626,121,165,42,0.08147768589227973,0.8873745882035682,0.03114772590415221
3627,122,166,51,0.08228035672105936,0.8853882943085196,0.03233134897042096
3628,130,169,52,0.1015470941666833,0.853632368528755,0.04482053730456182
3629,128,173,54,0.10846881083828329,0.8442046626433813,0.047326526518335445
3630,126,170,47,0.0983733332168326,0.8604617017232942,0.04116496505987308
3631,127,167,52,0.09216176452853024,0.8689413602533824,0.03889687521808732
3632,120,162,54,0.07006432620031518,0.9034507033461834,0.026484970453501414
3633,96,138,62,0.048499412127517946,0.9404267520788154,0.011073835793666576
3634,68,110,44,0.5798625948611419,0.3854783456008022,0.034659059538055835
3635,76,100,42,0.6707866857445366,0.29607200933717576,0.03314130491828768
3636,85,83,45,0.7357913401661318,0.2182285019209248,0.045980157912943465
3637,89,73,48,0.7161160425339207,0.21588281184359925,0.06800114562248014
3638,91,64,47,0.7105506880968847,0.19933907421342797,0.09011023768968733
3639,91,63,49,0.69947022438688,0.20539539247425925,0.09513438313886072
3640,86,61,41,0.782835600728393,0.14454826919438316,0.07261613007722392
3641,89,60,44,0.7390267482467718,0.17142989990500979,0.08954335184821849
3642,86,59,42,0.7726867484614296,0.14821114311069397,0.07910210842787657
3643,83,56,39,0.7988488406063557,0.12685724621095934,0.07429391318268487
3644,76,53,37,0.8388024161228513,0.09987833714060722,0.06131924673654144
3645,83,62,41,0.8122351163831594,0.12729091545553328,0.060473968161307436
3646,80,69,41,0.8523681892069281,0.10789577546521673,0.039736035327855135
3647,77,79,39,0.8845721408188978,0.09158272342648785,0.02384513575461444
3648,38,51,25,0.8662391907893211,0.08436873540607123,0.04939207380460769
3649,40,55,32,0.8842677736304285,0.07583503132398621,0.03989719504558527
3650,46,65,37,0.9272817130283643,0.05132513747315584,0.021393149498479872
3651,50,71,40,0.9405953543788903,0.04385478437502456,0.01554986124608519
3652,53,75,36,0.9688301514854398,0.02353014268280951,0.007639705831750538
3653,49,80,39,0.9422324331787069,0.044844573137092794,0.012922993684200362
3654,51,77,32,0.9756371263472556,0.018464865257353313,0.005898008395390986
3655,53,76,34,0.9760239371014977,0.018157553114516573,0.00581850978398583
3656,53,77,27,0.9884131316500769,0.008724043720504884,0.002862824629418096
3657,52,83,26,0.9785519900245208,0.01666959130615222,0.004778418669326991
3658,58,93,27,0.9382769316641207,0.05104799707826033,0.010675071257618903
3659,156,0,14,0.023532241111566543,0.016114393482167446,0.960353365406266
3660,157,1,12,0.02022894359647863,0.013955687143183279,0.9658153692603381
3661,161,1,11,0.011673882432852035,0.008297646516192579,0.9800284710509554
3662,162,0,11,0.01013196552982582,0.007238262849714111,0.98262977162046
3663,165,1,12,0.00591008280830061,0.004333142808290696,0.9897567743834088
3664,162,3,8,0.010159026379463991,0.007284986809225903,0.9825559868113102
3665,199,2,20,0.026246373964404636,0.023750750212554756,0.9500028758230405
3666,214,1,19,0.04983724356449012,0.04755587135051148,0.9026068850849984
3667,218,1,20,0.05714614850728003,0.05533134397159926,0.8875225075211208
3668,216,0,21,0.05420128246381332,0.052023442186230055,0.8937752753499567
3669,213,0,20,0.04858278240943922,0.046096287123912706,0.9053209304666481
3670,211,1,12,0.042360948515088016,0.039621362248388865,0.9180176892365232
3671,213,1,15,0.04648785752256305,0.04396877267993592,0.9095433697975011
3672,206,1,16,0.034977322243766075,0.03227659298624432,0.9327460847699895
3673,207,1,13,0.03572874762574523,0.03296297937542648,0.9313082729988282
3674,200,0,17,0.025843550957759448,0.02321569578736734,0.9509407532548732
3675,216,1,19,0.05323954928607549,0.05114594122866964,0.8956145094852549
3676,226,0,22,0.07142144599759546,0.07076088470645356,0.857817669295951
3677,223,0,21,0.06593204186506985,0.06468077180448592,0.8693871863304442
3678,219,1,17,0.05750435385507572,0.05563525092217929,0.8868603952227451
3679,217,0,17,0.053949345068082,0.05167828155039995,0.894372373381518
3680,217,1,16,0.05370757843330642,0.05156022629456994,0.8947321952721237
3681,217,1,16,0.05370757843330642,0.05156022629456994,0.8947321952721237
3682,213,1,16,0.0468208535911846,0.04434307584689799,0.9088360705619174
3683,198,3,17,0.022997588535902,0.020703781952049177,0.9562986295120489
3684,70,103,32,0.752630119673941,0.2201705339252472,0.02719934640081176
3685,106,138,53,0.005374402050554368,0.9932316694623882,0.0013939284870574601
3686,130,167,62,0.10345008315642609,0.8504501201373256,0.046099796706248385
3687,136,171,53,0.1157551550825867,0.8288431837740615,0.055401661143351794
3688,127,170,52,0.09944501949589078,0.8581912392994329,0.0423637412046765
3689,123,168,51,0.08892398749873497,0.8753909954015816,0.03568501709968351
3690,121,167,43,0.08621203673069082,0.8805166179122347,0.033271345357074336
3691,122,166,51,0.08228035672105936,0.8853882943085196,0.03233134897042096
3692,130,171,53,0.10627076734320874,0.8465252053519843,0.04720402730480702
3693,128,172,57,0.10742851786198104,0.8456471817479976,0.0469243003900214
3694,125,169,46,0.09482531031256415,0.8661758834925706,0.03899880619486532
3695,126,166,51,0.08798249182721467,0.8755380256591944,0.036479482513591
3696,119,157,56,0.05742674698882896,0.9215370493521357,0.021036203659035503
3697,98,139,61,0.03857508164181444,0.9522906223168559,0.009134296041329608
3698,71,112,46,0.5002080026990755,0.4643366813564451,0.03545531594447924
3699,76,97,41,0.7250078344507005,0.2438298949422022,0.031162270607097364
3700,84,82,44,0.7618930178063748,0.19495537645363684,0.04315160573998836
3701,88,72,47,0.7355498601307587,0.19915768854864419,0.06529245132059705
3702,90,63,46,0.7246772691951522,0.18757813857031247,0.0877445922345353
3703,87,61,46,0.7495722834049635,0.16809785508957917,0.08232986150545735
3704,83,61,40,0.8137804663814161,0.12459302770961009,0.061626505908973825
3705,87,62,42,0.7714258371151963,0.15383952911785093,0.07473463376695277
3706,86,58,44,0.7605961206190831,0.15502117193123335,0.08438270744968356
3707,83,56,39,0.7988488406063557,0.12685724621095934,0.07429391318268487
3708,77,54,38,0.8350306661332241,0.10330222052732702,0.061667113339448874
3709,79,58,37,0.8451599429502579,0.10049648531131601,0.0543435717384261
3710,81,67,40,0.8461820235812464,0.10994850117753334,0.04386947524122024
3711,77,79,39,0.8845721408188978,0.09158272342648785,0.02384513575461444
3712,37,50,20,0.8569725407381216,0.08883371804438868,0.05419374121748988
3713,38,54,28,0.8776915496799242,0.07913082293721685,0.04317762738285896
3714,44,63,35,0.9203528865601183,0.055286066081161205,0.024361047358720543
3715,48,68,40,0.9298200784325312,0.05076029634525313,0.01941962522221571
3716,55,77,39,0.959892844162184,0.030840284404046913,0.009266871433769044
3717,48,76,35,0.9572056434562607,0.032279948134405954,0.010514408409333452
3718,50,76,31,0.9743098014117345,0.0193036984302973,0.006386500157968313
3719,52,75,31,0.9802248643870968,0.014798142911208755,0.004976992701694412
3720,52,75,31,0.9802248643870968,0.014798142911208755,0.004976992701694412
3721,50,86,25,0.9626861950480047,0.029323570494414294,0.007990234457580918
3722,97,66,19,0.7120796736322969,0.18249580472859186,0.10542452163911128
3723,147,2,15,0.05448978698167175,0.03472686619014493,0.9107833468281832
3724,159,0,9,0.015615727971384236,0.010877610039254606,0.9735066619893612
3725,165,1,10,0.005686317040335886,0.004157774502291464,0.9901559084573727
3726,164,0,11,0.007192946227132366,0.005214764543213627,0.9875922892296539
3727,167,1,11,0.003623324885568421,0.0026909695288248074,0.9936857055856069
3728,162,1,9,0.009960726751758069,0.007115149904403757,0.9829241233438382
3729,193,2,20,0.017949673037904935,0.01580252280565835,0.9662478041564367
3730,213,2,21,0.049443348428682206,0.047319255729439264,0.9032373958418785
3731,218,1,20,0.05714614850728003,0.05533134397159926,0.8875225075211208
3732,216,1,19,0.05323954928607549,0.05114594122866964,0.8956145094852549
3733,212,1,20,0.047002512617687835,0.044600871695008384,0.9083966156873037
3734,212,0,14,0.04440026557404259,0.041643351858092134,0.9139563825678653
3735,215,0,15,0.04983172154075707,0.04729192660683318,0.9028763518524097
3736,207,1,14,0.035971478091909155,0.03323207149387029,0.9307964504142205
3737,209,1,14,0.039350547782591824,0.03663221976653469,0.9240172324508734
3738,201,0,18,0.027908212660616927,0.025213790821552198,0.9468779965178308
3739,216,1,19,0.05323954928607549,0.05114594122866964,0.8956145094852549
3740,226,0,22,0.07142144599759546,0.07076088470645356,0.857817669295951
3741,222,0,18,0.06286874475002083,0.06125665453317499,0.8758746007168042
3742,219,1,17,0.05750435385507572,0.05563525092217929,0.8868603952227451
3743,217,0,17,0.053949345068082,0.05167828155039995,0.894372373381518
3744,216,0,15,0.05155354488022215,0.04909153393304372,0.8993549211867341
3745,217,1,16,0.05370757843330642,0.05156022629456994,0.8947321952721237
3746,217,0,17,0.053949345068082,0.05167828155039995,0.894372373381518
3747,198,2,16,0.022386641458035046,0.020049822440265392,0.9575635361016994
3748,75,102,33,0.7112677271622315,0.2587042316639388,0.030028041173829713
3749,103,139,52,0.006012520076375795,0.9925109631544816,0.001476516769142787
3750,130,167,62,0.10345008315642609,0.8504501201373256,0.046099796706248385
3751,133,172,55,0.11348746978467472,0.8339605498056538,0.05255198040967153
3752,129,170,50,0.10216063444964647,0.8532906943283308,0.04454867122202264
3753,122,167,48,0.08502645406072568,0.881558804209298,0.03341474172997647
3754,121,167,43,0.08621203673069082,0.8805166179122347,0.033271345357074336
3755,122,166,51,0.08228035672105936,0.8853882943085196,0.03233134897042096
3756,127,170,52,0.09944501949589078,0.8581912392994329,0.0423637412046765
3757,127,171,56,0.10327144775401809,0.8523648454512696,0.0443637067947125
3758,124,168,45,0.09134121136366229,0.8717518120053513,0.036906976630986375
3759,126,166,51,0.08798249182721467,0.8755380256591944,0.036479482513591
3760,120,157,61,0.0658209774766942,0.9093843608009533,0.02479466172235249
3761,99,138,59,0.029347413539534777,0.9637417483228117,0.0069108381376533365
3762,73,112,47,0.4694365816915149,0.49510297690332383,0.035460441405161275
3763,74,94,41,0.7873397287598645,0.18526180741886397,0.027398463821271663
3764,83,81,43,0.7867218814269554,0.17306694258998,0.04021117598306443
3765,88,72,47,0.7355498601307587,0.19915768854864419,0.06529245132059705
3766,89,63,46,0.7342592879196103,0.18151908704984385,0.08422162503054577
3767,85,62,46,0.7691665115044488,0.15741994512605517,0.07341354336949607
3768,83,61,40,0.8137804663814161,0.12459302770961009,0.061626505908973825
3769,83,63,39,0.8241450615242554,0.11996749060228282,0.05588744787346176
3770,83,57,44,0.7817900224144384,0.14091484098025428,0.07729513660530733
3771,82,54,40,0.793837470290844,0.12777333085890458,0.07838919885025149
3772,79,53,40,0.809973593214219,0.11757016105214663,0.07245624573363434
3773,82,61,40,0.8221464585949839,0.11926843478808885,0.0585851066169272
3774,82,68,41,0.833404069969907,0.12034119744891056,0.0462547325811824
3775,79,80,40,0.8557443874459185,0.1155784271677473,0.028677185386334198
3776,37,50,22,0.8582952146266849,0.08835059091866419,0.05335419445465088
3777,39,53,27,0.8773134092971334,0.0786721055059627,0.044014485196904034
3778,42,62,34,0.9125356134182806,0.0601966603198807,0.027267726261838692
3779,46,66,38,0.9266907377544519,0.052150268183427446,0.021158994062120833
3780,55,76,43,0.9376311371872221,0.04788767991448123,0.01448118289829649
3781,48,73,31,0.9651240758381633,0.025686943193795365,0.009188980968041332
3782,51,74,32,0.9743985891011634,0.01905380874106708,0.006547602157769695
3783,51,74,30,0.9780513924090628,0.016280546403341582,0.005668061187595774
3784,52,75,33,0.9757339812359016,0.018218060435263743,0.006047958328834625
3785,49,90,30,0.936997232320837,0.050808987714259624,0.0121937799649034
3786,145,29,14,0.12981135776117178,0.08788724411357442,0.7823013981252538
3787,149,1,13,0.04512793161157781,0.029152155487377044,0.9257199129010452
3788,163,0,8,0.008755660359961327,0.006277628096120773,0.9849667115439179
3789,166,0,10,0.004766557876902414,0.0035009366727698447,0.9917325054503277
3790,165,0,9,0.005942075181046088,0.004327834850664356,0.9897300899682896
3791,168,1,9,0.0027827897059700094,0.002075647469044204,0.9951415628249858
3792,163,1,12,0.00859271837773842,0.006208425107404223,0.9851988565148574
3793,182,1,16,0.004326038770301304,0.0035602367926742375,0.9921137244370244
3794,216,0,21,0.05420128246381332,0.052023442186230055,0.8937752753499567
3795,218,1,20,0.05714614850728003,0.05533134397159926,0.8875225075211208
3796,216,1,17,0.05235235866111993,0.050159593942885404,0.8974880473959945
3797,211,0,17,0.04371341757871616,0.04101574676357923,0.9152708356577045
3798,212,0,15,0.04468208962758908,0.04196318598021492,0.9133547243921959
3799,215,0,15,0.04983172154075707,0.04729192660683318,0.9028763518524097
3800,209,1,15,0.039645867714906254,0.03695726148312223,0.9233968708019715
3801,209,1,14,0.039350547782591824,0.03663221976653469,0.9240172324508734
3802,202,0,18,0.029457687459852024,0.026725833900908685,0.9438164786392392
3803,218,1,20,0.05714614850728003,0.05533134397159926,0.8875225075211208
3804,226,0,20,0.07043455587307898,0.06960800665879303,0.859957437468128
3805,222,0,17,0.06249122021272145,0.060811284694815705,0.8766974950924628
3806,219,1,17,0.05750435385507572,0.05563525092217929,0.8868603952227451
3807,217,0,17,0.053949345068082,0.05167828155039995,0.894372373381518
3808,215,0,15,0.04983172154075707,0.04729192660683318,0.9028763518524097
3809,217,1,16,0.05370757843330642,0.05156022629456994,0.8947321952721237
3810,219,1,18,0.05790270287372982,0.05609403280920901,0.8860032643170612
3811,201,0,16,0.026914189908795894,0.02424689536276241,0.9488389147284417
3812,81,100,36,0.6477906672963112,0.31720325235754127,0.0350060803461475
3813,103,139,52,0.006012520076375795,0.9925109631544816,0.001476516769142787
3814,132,169,64,0.11243668765280937,0.8357914289064454,0.051771883440745146
3815,130,173,55,0.11138379735512204,0.8387656891736087,0.04985051347126936
3816,127,168,46,0.09514500083840367,0.8648141877617677,0.040040811399828666
3817,122,168,46,0.08838320523919485,0.8768130499883848,0.034803744772420334
3818,120,166,42,0.08311998781468653,0.8854008885977728,0.0314791235875406
3819,121,165,50,0.07814137717704056,0.8917337109890373,0.030124911833922078
3820,124,169,50,0.09274851715578934,0.869450759773262,0.03780072307094856
3821,126,171,52,0.10060201377785445,0.8569428883894907,0.04245509783265482
3822,124,170,46,0.09618366527287678,0.8646272656426727,0.03918906908445044
3823,126,167,49,0.09040990928232678,0.8720670507503469,0.037523039967326366
3824,123,159,63,0.07777188937910967,0.8912696786583744,0.030958431962515985
3825,99,136,58,0.02696869908576569,0.9668414677515995,0.006189833162634766
3826,74,110,48,0.48344557256218335,0.4805258505172032,0.03602857692061356
3827,76,94,42,0.7580307026389076,0.2116259663994199,0.03034333096167242
3828,81,79,41,0.8319854641896846,0.13383430198746213,0.034180233822853255
3829,87,71,48,0.7410930672282814,0.19359887136637843,0.06530806140534035
3830,86,65,48,0.7528041975123252,0.17430941058755256,0.07288639190012229
3831,84,63,44,0.7908188473329872,0.14394029771252284,0.06524085495449006
3832,83,62,41,0.8122351163831594,0.12729091545553328,0.060473968161307436
3833,82,61,40,0.8221464585949839,0.11926843478808885,0.0585851066169272
3834,80,56,44,0.800047157923534,0.12874203328446185,0.07121080879200423
3835,81,53,39,0.7998477629010917,0.122704540633487,0.07744769646542135
3836,78,52,39,0.8147105006284439,0.11342900912369681,0.0718604902478594
3837,81,60,39,0.8309339713560493,0.11214719730604515,0.056918831337905526
3838,83,69,40,0.8303508646295377,0.12336553579278811,0.046283599577674334
3839,81,79,38,0.8508822184148414,0.11822073478815358,0.03089704679700509
3840,40,50,26,0.8674540605324431,0.08305438181958756,0.04949155764796916
3841,40,54,28,0.8840920029831264,0.07492569827656351,0.04098229874031007
3842,40,60,32,0.9024381756344704,0.06605863605387867,0.03150318831165101
3843,47,66,38,0.9297868334942819,0.049973214916889996,0.02023995158882807
3844,49,70,37,0.9481926353815908,0.037825276576329045,0.013982088042079942
3845,51,72,31,0.9738412014746061,0.019192758323824027,0.006966040201569972
3846,50,72,33,0.9665579175688039,0.02459865029839142,0.008843432132804644
3847,49,72,26,0.9719088762253034,0.020397005541272946,0.007694118233423645
3848,52,75,33,0.9757339812359016,0.018218060435263743,0.006047958328834625
3849,62,81,25,0.9963189588796362,0.002854557133176527,0.0008264839871874072
3850,170,3,11,0.0013126917866414295,0.001001292268518048,0.9976860159448405
3851,157,2,10,0.019989213509067166,0.013785383192458017,0.9662254032984747
3852,166,1,8,0.004799611757232278,0.0035255677987885204,0.9916748204439791
3853,167,0,10,0.003785195354943604,0.002799747446224997,0.9934150571988314
3854,167,0,10,0.003785195354943604,0.002799747446224997,0.9934150571988314
3855,170,1,8,0.001632153610383507,0.0012325641371965538,0.9971352822524199
3856,169,1,14,0.0028459484712341147,0.002152382462466935,0.995001669066299
3857,168,0,13,0.00341247701436719,0.0025521028698783075,0.9940354201157544
3858,219,0,22,0.0598198129289746,0.05805079268704492,0.8821293943839805
3859,218,1,20,0.05714614850728003,0.05533134397159926,0.8875225075211208
3860,216,1,17,0.05235235866111993,0.050159593942885404,0.8974880473959945
3861,209,1,17,0.04041132367816876,0.03777419060112053,0.9218144857207108
3862,215,0,16,0.05015332417270713,0.047659618696504376,0.9021870571307885
3863,215,0,15,0.04983172154075707,0.04729192660683318,0.9028763518524097
3864,211,0,15,0.04297473798518894,0.04021455492681319,0.9168107070879978
3865,211,1,14,0.042766679808504786,0.04010754880925854,0.9171257713822366
3866,203,0,19,0.03160762183688465,0.028836272458076472,0.9395561057050389
3867,219,1,18,0.05790270287372982,0.05609403280920901,0.8860032643170612
3868,226,0,20,0.07043455587307898,0.06960800665879303,0.859957437468128
3869,223,1,16,0.06401187780457096,0.06261524183824174,0.8733728803571873
3870,219,1,17,0.05750435385507572,0.05563525092217929,0.8868603952227451
3871,217,0,17,0.053949345068082,0.05167828155039995,0.894372373381518
3872,215,0,15,0.04983172154075707,0.04729192660683318,0.9028763518524097
3873,218,0,16,0.055305961036899755,0.05308163318431836,0.891612405778782
3874,221,0,18,0.06117205720768308,0.05942248334089809,0.8794054594514189
3875,203,1,15,0.029695872470517193,0.02703623880879468,0.9432678887206881
3876,96,97,37,0.4757939049711629,0.4715056210138251,0.0527004740150121
3877,105,141,54,0.009663461313442312,0.9878054306449573,0.002531108041600444
3878,132,169,63,0.11139228169944465,0.8374055040035996,0.051202214296955845
3879,136,170,57,0.11517260783607465,0.8295802793180415,0.05524711284588394
3880,126,168,44,0.09467972435070625,0.8660561586320087,0.039264117017285084
3881,123,169,45,0.09276644117183216,0.8701002032775009,0.03713335555066689
3882,121,167,43,0.08621203673069082,0.8805166179122347,0.033271345357074336
3883,121,165,50,0.07814137717704056,0.8917337109890373,0.030124911833922078
3884,124,172,52,0.1008224137967809,0.8575325464452239,0.04164503975799524
3885,128,172,48,0.10575953588156058,0.8485128696925497,0.04572759442588966
3886,126,172,48,0.10320111892973007,0.8532826741779282,0.04351620689234169
3887,124,167,49,0.08751287779406121,0.8771231205257867,0.03536400168015214
3888,123,160,57,0.0719238083631785,0.8997606716704484,0.028315519966373083
3889,101,136,56,0.01677548101020927,0.9792780184816514,0.003946500508139396
3890,77,108,48,0.4780768086555276,0.48545629066176693,0.03646690068270542
3891,77,93,44,0.7425142767056253,0.22472657615792477,0.03275914713645002
3892,81,78,43,0.8214552779786259,0.14148943073415216,0.03705529128722197
3893,85,68,48,0.7629397988752804,0.17259163967230534,0.06446856145241432
3894,85,66,49,0.7561594347327396,0.1742762152195624,0.06956435004769795
3895,82,64,44,0.8100482127842195,0.13256630777911546,0.05738547943666514
3896,84,63,42,0.8012066067168411,0.13623428248728595,0.062559110795873
3897,84,58,43,0.7819711471438032,0.14167809396321995,0.07635075889297681
3898,82,58,46,0.7829174268951876,0.14273405261318944,0.07434852049162312
3899,80,54,37,0.8185819883584964,0.1122826095403706,0.06913540210113313
