,x0,x1,x2,k0,k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,k11
117,132,200,246,0.0016675545148593961,0.9362136877040615,0.001496726675544574,0.000971310339863616,0.025948040448980962,0.0018782207524345083,0.008845701086594864,0.0023618804038893714,0.001482922393595443,0.014427475661894566,0.0010121753837741823,0.003694304634506883
118,158,221,255,0.011841900573126313,0.633172433566108,0.0121426057031357,0.007496424051211346,0.10025248230325425,0.013654531979933802,0.05769193551120701,0.01600082988715132,0.011524318757877764,0.10305421317078392,0.00788147767459058,0.025286846821620194
119,136,191,234,0.004668285166391863,0.7775306247697601,0.004363146037740705,0.002703789028732794,0.0934427181155693,0.005430725475887037,0.03128200384587526,0.006639974919041601,0.004293945488157931,0.05539093499517287,0.0028419343271001347,0.01141191783057049
120,61,97,93,0.024380653386001965,0.006108316812198569,0.01794359778333006,0.023194489909259115,0.011509770273057385,0.7311591563636416,0.016381189664801354,0.017439173177692467,0.04149999150712163,0.009695096761367419,0.02506786205572944,0.07562070230579913
121,141,164,160,0.0008452624954404347,0.003396498075787255,0.0012882168215113709,0.0005605575633233218,0.007356019179879281,0.0014670880490643525,0.9472835765079308,0.0010729456169949784,0.0012077917660466033,0.02927634728475718,0.0006267104010295659,0.005618986238234812
122,158,181,176,9.588060771952082e-05,0.0007601909140318556,0.00014452093929633508,6.479952149908398e-05,0.0009809885454329277,0.00014772116987841512,0.003493522964127171,0.00012328196187155583,0.00012916722911218256,0.9935722561743138,7.17999674517905e-05,0.0004158700052652153
123,75,97,92,0.025308885454026972,0.007446270564954015,0.026495091920100664,0.024406093420143358,0.013979093248308408,0.6290131081772046,0.02211374208435486,0.019264796139532244,0.06348917353564311,0.012636943982100909,0.02863066723554446,0.12721613423808634
124,25,45,40,0.01862783549417471,0.0029776427181665162,0.011447530135175951,0.686613522091276,0.0045809178305521794,0.04907352065699457,0.005710570059413722,0.009714694111557516,0.027457521678443706,0.004107273236162869,0.1672028099274269,0.012486162060655424
125,37,57,53,0.0439547986046086,0.006919633020724859,0.02795394325171266,0.30456774109498824,0.011046830911101844,0.2068387477606167,0.014225078351440193,0.02308878840982749,0.07646850512548385,0.00986892551063226,0.24006893894379103,0.034998069015072256
126,125,145,140,0.013891101483000007,0.02480070062439505,0.02217998721400998,0.009329895358615172,0.05912919562445787,0.030341836909567436,0.4732983712277724,0.01666996540330389,0.02279559502239883,0.08616478977716054,0.010616710921942236,0.23078185043337662
127,99,119,114,0.0029802047915552772,0.0018850139457307262,0.004296837428676724,0.002176764148543241,0.004004546793795215,0.012604691614499569,0.008868511572760229,0.002991436960042651,0.006260700350373686,0.003943507683134764,0.002535131687670129,0.9474526530232178
128,21,42,34,0.008651461199886941,0.0014452048287143485,0.005492773801249341,0.8477095202330728,0.0021957741624410994,0.02038050143011996,0.0027173053292642887,0.004583783786434389,0.012618598583503426,0.001976141748006139,0.08648880940233869,0.0057401254949686455
129,21,41,36,0.01002219553835102,0.0016232526521690086,0.006106220331045017,0.8327298550223485,0.002470700533490336,0.023129097165924244,0.003051109250705671,0.005247527497697493,0.014028798065771533,0.0022169996721692533,0.09291203964871639,0.006462204621611594
130,68,113,116,0.047280562363473985,0.01812332069275156,0.03280081357926343,0.03037689001251941,0.03915181333295218,0.23773967352913167,0.05594656375392084,0.04296112244330427,0.05706945065330392,0.029778560980862217,0.03221591430274379,0.3765553143557728
131,97,172,194,0.004292066108572933,0.02886579862190177,0.003455415465994076,0.002330678405862368,0.8626128679878595,0.005678742502167971,0.03705255809239728,0.0060924435011355015,0.0037710711391234987,0.028409722223001102,0.00242001110240515,0.015018624849578778
132,114,194,232,0.006612647499191475,0.6264787432546494,0.00555938554251188,0.003738887321592348,0.22326391638842286,0.007612391218297144,0.03820017841534264,0.00946697701563221,0.005691651806861279,0.05374803468009369,0.0038699814200819182,0.015757205437323295
133,151,216,255,0.00894508552897408,0.7165847071363125,0.008830304828514346,0.005542397036160784,0.08418089808308088,0.010201681540942004,0.04367766969687814,0.012233441455653424,0.0084741866263053,0.0764597414106609,0.005809952063673756,0.019059934592844004
134,171,235,255,0.017635448672219018,0.48792491124441206,0.019384771867315975,0.011696399473246672,0.1215485594753291,0.020770659337247713,0.08255384625488879,0.0232068364421041,0.018046510584840112,0.1474381337816107,0.012347551500201332,0.037446371366584366
135,98,145,198,0.021552337380366538,0.07368585796423845,0.014318527688692436,0.009941760853355228,0.5136807618401269,0.025279086085839696,0.12806203324058593,0.033995981383530535,0.016118265091766993,0.08443003121424171,0.010335330477199364,0.06860002678005622
136,160,182,177,9.410450518311486e-06,7.703885414645989e-05,1.424782246774375e-05,6.377987233688425e-06,9.401623308108536e-05,1.4401269097927406e-05,0.0003072597300281155,1.2096018457835557e-05,1.2673565793521337e-05,0.9994055999286753,7.067678955893957e-06,3.9810461544138364e-05
137,19,42,38,0.01410567841152258,0.0022374701065406067,0.008166021804146696,0.7880852397513465,0.003415851542968163,0.03210045658926867,0.004192666437892241,0.007320783534827397,0.018614843098949927,0.0030438878399723012,0.10981839310348454,0.008898707779080375
138,83,105,100,0.03161948556425291,0.011910971900507081,0.03728836515259971,0.026527168644333913,0.023358264845205354,0.31471380188794146,0.04014206656733948,0.026798202120090587,0.07481310662946314,0.02141962873714119,0.031049622812260938,0.36035931513886427
139,162,184,179,0.00036215528831494084,0.0031811470415258843,0.0005464072834942764,0.0002459678404465083,0.003587809869102502,0.0005478939543332908,0.010151056042382955,0.00046576949869522297,0.00048448846468562623,0.9786801893434828,0.0002722709224456083,0.0014748444510905199
140,63,85,80,1.0366951344300713e-34,2.2526812155932617e-35,8.954154727793697e-35,1.3889429360049874e-34,3.9897176082574787e-35,999999999999999.9,5.771006463527241e-35,6.736697058117682e-35,2.598752598752599e-34,3.5675053687553307e-35,1.6121231662098982e-34,2.2281639928698757e-34
141,112,132,127,0.009726633422890062,0.01019020852270048,0.015122809643786794,0.006688826294644871,0.02331092056526535,0.02736476729647826,0.07739541609070313,0.010883541708759797,0.01781387572264298,0.025903569190921807,0.007696764073365998,0.7679026674678404
142,103,123,118,6.112662013643025e-35,4.4986380103018954e-35,9.077705156136528e-35,4.3592493748925033e-35,9.787380946433881e-35,2.2281639928698757e-34,2.390057361376674e-34,6.372534374093335e-35,1.2278978388998035e-34,9.908434858110085e-35,5.057913105052856e-35,999999999999999.9
143,23,43,38,0.014063176466540999,0.0022614214160824766,0.008600847717645932,0.7635400280110041,0.0034602832555131607,0.03457782303958435,0.004292927477895327,0.007345831669670053,0.020186142594147152,0.0031036983434031737,0.12933265977169114,0.009235160236822318
144,24,45,37,0.014586650505516862,0.0024142767327128326,0.009333978195450936,0.7401339437973824,0.003697183875048138,0.03786552683635449,0.004607797570556825,0.007706247295915118,0.022155835693040013,0.0033257721713770075,0.14420817500128877,0.009964612325356444
145,24,45,37,0.014586650505516862,0.0024142767327128326,0.009333978195450936,0.7401339437973824,0.003697183875048138,0.03786552683635449,0.004607797570556825,0.007706247295915118,0.022155835693040013,0.0033257721713770075,0.14420817500128877,0.009964612325356444
146,132,88,57,0.01525916880728795,0.007562775991690799,0.30341670013295646,0.02231515886749362,0.011712950346187693,0.06705056724961161,0.023407402059140384,0.012734974678289362,0.4255101267732837,0.014909289509123775,0.03472448747612313,0.06139639810881146
147,161,82,39,0.0017806042898003602,0.0010460736620340532,0.9488923055727067,0.0027099658533276676,0.0014819541618493921,0.005209077647025662,0.002881910597898884,0.0015340820111075903,0.022998953457978037,0.002039533405546031,0.004212769276441664,0.005212770064283877
148,87,128,153,0.03929137751552631,0.03671923826572861,0.027589911158526895,0.01927524056089845,0.11132463943715562,0.0725649533359553,0.14799280593555958,0.050876532276579255,0.03582507628721492,0.06446828087259557,0.02045398408400878,0.3736179602702507
149,161,221,251,0.012041494609133941,0.6133422825077868,0.012674522709165907,0.00768946609845941,0.10229543436425582,0.01406971266644352,0.06154332092505438,0.016197093830170976,0.011952700031209353,0.11376949593166186,0.008108418199426497,0.026316058127231555
150,151,215,250,0.007623677938377039,0.7438907990791973,0.007644930314682545,0.004739348349858475,0.07646334398290865,0.008814571528224296,0.039674463509351186,0.010408160709239018,0.0073214106773895745,0.07170012973328939,0.004977981646720756,0.01674118253076198
151,88,131,156,0.03836444996344264,0.04060976192778021,0.027334304837492194,0.018900051254682262,0.1301114465539753,0.06805494118574874,0.1655595355838395,0.05057040223339773,0.034789264394635505,0.07122154667247557,0.020021552127081937,0.3344627432654484
152,83,106,101,0.03134274974469812,0.01205458123271596,0.036584278651334665,0.025909570858513704,0.023794197970186295,0.29364448309066593,0.04098108287853622,0.026807090227109892,0.0720344866670941,0.02172626058604774,0.03020074025850251,0.3849204778345948
153,18,40,35,0.009163490944442208,0.0014861061675007807,0.005449276832750422,0.8566212082838494,0.0022546302145835576,0.01998785772249838,0.0027645250930987786,0.00479758664003122,0.012236847290555039,0.002016893706782882,0.07744020131643985,0.005781375787467394
154,14,34,29,0.005091403029077134,0.0008525109502515883,0.003082323003098365,0.9212142606478323,0.001274960673721031,0.00976994634376792,0.0015513000867044147,0.0027019738898990424,0.00659746887393796,0.0011458679265804403,0.043592078668818944,0.0031259059063109664
155,46,68,63,0.04225626145514549,0.007094417379796552,0.02904173150944935,0.1303586837477688,0.011729148504660647,0.46691199020785984,0.01560152216095173,0.023305531455061382,0.08585635111563406,0.010444802561473338,0.13386663211316618,0.04353292778903264
156,168,190,185,0.0035293207751879935,0.037438145941365436,0.00526787766158694,0.002412867093654736,0.03333523868540378,0.0051735894204483325,0.06782261992918297,0.004542043249062249,0.00463441405306526,0.8202209143602512,0.002662545436007478,0.012960423394783652
157,152,172,167,0.0036548486190028933,0.02027397768198113,0.005705437800765757,0.0024635853792982876,0.033932733488249205,0.005962762720007544,0.33453855367555707,0.0046636631766499405,0.005146746979623956,0.5618193813628679,0.0027496869362581794,0.019088622179738158
158,17,37,32,0.005103957830426013,0.0008413685093086978,0.0030946567550967728,0.9177493681969175,0.001267600364402606,0.010532142353306746,0.0015518039526609372,0.002690696293282085,0.006822555412681555,0.001138443550265913,0.04601567588280348,0.00319173089884778
159,29,49,44,0.02798579943459781,0.004439196093712198,0.01742372598582579,0.5361499899702432,0.006906392443226242,0.08630044002157686,0.008697807066819137,0.014587907869342373,0.04368639238261346,0.006188090162522682,0.22794506638539117,0.01968919218412893
160,16,37,29,0.004054896754650139,0.0006915322523215108,0.002552710600795439,0.9324762956567878,0.0010375599018633472,0.008325554028627466,0.00127006028562113,0.002165933629273933,0.005567587080245889,0.0009346429955019227,0.038335269488450334,0.0025879573258610405
161,43,64,56,0.04366243953781594,0.00741299517145035,0.0313319806072969,0.20198490046601966,0.012016881616402426,0.32019647930435186,0.01585042484451586,0.023862616397006854,0.09182724371063884,0.01079938172116018,0.19952436727100553,0.04153028935233561
162,175,162,140,0.014295926712341193,0.04250819431678284,0.035494277090588645,0.011035807162488576,0.059059721434106996,0.026373471597098005,0.3748497350693782,0.016927894389914936,0.027370428255336133,0.29821660582607595,0.012891218356941056,0.08097671978894758
163,131,56,5,0.02321297131558926,0.009694317533279468,0.263961576132962,0.05875048612254444,0.013620045375173006,0.06745420259340076,0.022073387629413237,0.017671413187877617,0.351205214441697,0.01624754799391817,0.11464629988671485,0.041462537787430136
164,160,85,31,0.0011608328806205557,0.0006910857535558091,0.9659580799767309,0.001878795800645507,0.0009716437634394113,0.0034352446536005657,0.001857441596878615,0.0009921296615701173,0.015473012722739399,0.0013291923601507706,0.0029439256482855164,0.0033086151817829632
165,131,63,30,0.013970205265121428,0.005708483223926809,0.24440348572157586,0.028873474533381058,0.008321107864766109,0.04805830896943711,0.014313639783881829,0.010781980796657376,0.5314354863945895,0.01005109992630039,0.05393533185417872,0.030147395666183824
166,68,55,53,0.03625593031576338,0.0069226557180606125,0.04356651339146113,0.13017200843719381,0.011019299806288723,0.25618374198630656,0.015760169204989623,0.02124321392493287,0.17878814736090756,0.010666650465889979,0.2473601338268249,0.042061535561380876
167,163,185,180,0.0007117825708813653,0.006468081238880318,0.0010720158798887636,0.0004839437975844391,0.007010916726748636,0.001070872396283549,0.0185915346577005,0.0009156208672725868,0.0009491305804923916,0.9593446454454961,0.000535409427670391,0.002846046411100856
168,13,35,30,0.006721302019502693,0.0011177079361997249,0.003988702921959195,0.9001824226828251,0.0016745440346535025,0.012906379001347433,0.002032372606662168,0.0035557736799049886,0.00852994734844076,0.0015000569790571423,0.05368710067116235,0.004103690118284965
169,23,44,40,0.017817953153711735,0.00281488260780935,0.01059291724222652,0.7164233507794961,0.0043235163029730905,0.04457011706691376,0.005358162148804366,0.00924300080376314,0.02497953168028546,0.003863808839344544,0.14839477585512015,0.011617983519551726
170,21,43,38,0.014324621349767641,0.00229521843511591,0.00855033994346487,0.7724014958410009,0.0035097590424477054,0.03419489693187651,0.004332073986485935,0.007467127163815448,0.019798620849397208,0.003137208538339972,0.1207200764266114,0.009268561491676422
171,36,58,53,0.04442797181554919,0.007040024680269067,0.028077231660549946,0.3051731124276016,0.011248995456974635,0.2102775388057373,0.014449271919067067,0.02338491179906962,0.07620165325072868,0.010024115295124397,0.23415324713245803,0.035541925756870506
172,136,158,153,0.0008752872380199017,0.0026749778968768413,0.0013669516630633468,0.0005831110097955587,0.006177758660939364,0.0016227794841608349,0.9608657634547879,0.0010942769538078738,0.001307959446094241,0.015444694324403221,0.0006557318676898004,0.007330708000361478
173,132,152,147,0.005976984641590699,0.014328916690594004,0.009553281908269259,0.003999274636094841,0.033672968592293295,0.011833998456716979,0.770555946904429,0.007352325628887232,0.009346783834253209,0.06441159506055931,0.004525868633694314,0.06444205501261774
174,120,140,135,0.016173389331672738,0.023460785480425798,0.02567620069561447,0.010928373132269386,0.05545677712886985,0.03844389098666955,0.28760236708370085,0.018970406002733912,0.027594731168277903,0.0708760872166319,0.012487415896501335,0.41232957587663227
175,20,41,33,0.007088943274989639,0.0011885148050605392,0.0044911558568125455,0.8761831069299457,0.0018011366127652449,0.01620982078850227,0.0022238879790863497,0.003760860611235693,0.010208201912826498,0.0016212593448679154,0.07056039637348048,0.0046627155104272296
176,120,141,133,0.015941081437955373,0.0229938417998222,0.02618441266004461,0.010986161810248845,0.0535831023871134,0.03882948468643118,0.27674285442406843,0.018518767372455145,0.028070316260972505,0.06955715670051699,0.012580550523559513,0.42601226993681185
177,122,143,135,0.01570995844218508,0.024583727067277083,0.025853103450292868,0.010788543479767248,0.05754054147214016,0.036896333860265994,0.34550931233474896,0.01843089189836408,0.027188802090549895,0.07834073330313883,0.012332514314769392,0.3468255382865004
178,159,89,36,2.937682831491448e-35,1.7972173386062068e-35,999999999999999.9,4.5825704023798824e-35,2.5495317409513933e-35,8.954154727793697e-35,5.004003202562051e-35,2.533798379230341e-35,3.943217665615141e-34,3.529103021738173e-35,7.080648587410609e-35,9.077705156136528e-35
179,164,91,31,0.001410230146821044,0.0009016246007496257,0.9607680915992468,0.0022204296654646668,0.0012590933382256497,0.004105196783221976,0.002453024914721482,0.0012234502218943571,0.016284204942360117,0.0017636123566843584,0.0033978306992179805,0.004213210731391858
180,161,86,30,0.0013247229135409878,0.0007995250634922705,0.961730092332293,0.002145402210542295,0.0011208320648469754,0.0038930007868056464,0.0021434966806587376,0.001134554434410435,0.01704331809196468,0.0015388151262465699,0.0033493087792666916,0.0037769315159319034
181,132,56,8,0.022383760432549613,0.009329009462748264,0.2716750040724646,0.055086137404333387,0.013140859772916336,0.06553850923387286,0.021435452744149215,0.017077963148630138,0.3610308276795468,0.015721325475363746,0.10702473286851669,0.040556417704908365
182,165,169,160,0.0060717575342542855,0.02760148107199003,0.011113098592047012,0.00428252410620553,0.039403780644171195,0.01015921653351758,0.32063347419276383,0.007571830715592415,0.00944068026521769,0.5274810248427517,0.004858569811984715,0.03138256168950408
183,149,170,162,0.0036757443828008517,0.017608488964434253,0.005893978578174225,0.002501096779774877,0.03182609868836159,0.0062231246294829025,0.6121317751903802,0.004644654007888246,0.005341292179673991,0.28613726841190845,0.0028006028930278844,0.0212158752940924
184,86,108,103,0.02822031989377383,0.011749933453260624,0.03464247435624695,0.022751330268954602,0.02344501571913144,0.22219643760065386,0.04184475453568741,0.02485574867334095,0.06488054212920656,0.021662171412119135,0.026585173889643977,0.47716609806798066
185,14,36,31,0.006521029309453234,0.0010785179897615578,0.0038700181808796444,0.9019257118268891,0.0016198038100651325,0.012818931525420992,0.001969808293922292,0.00344171191340887,0.008355331081133599,0.0014506076935106502,0.05294424528532534,0.0040042830902297325
186,27,49,44,0.028024878735470358,0.004420677434743808,0.016969496916725498,0.5571807443991018,0.006873356337941612,0.08331115152943835,0.00860740213505677,0.014561390118354632,0.04187096136846642,0.0061349834084537935,0.21268139011586107,0.01936356750038596
187,115,135,130,0.013508100231671939,0.01597083760420328,0.02120769371528734,0.009215931570399913,0.0370590588754349,0.03547829135548069,0.14176595259472163,0.015409458301598684,0.02406027786994923,0.043051846487049635,0.010576355554797173,0.6326961958394056
188,69,89,84,0.0062226632670795805,0.0015135888095508076,0.006024871520848801,0.007291202088235101,0.0027299475849225235,0.9218053426898662,0.004105499299378498,0.004296333208039988,0.016832106150083483,0.0024686519652109425,0.008635178854237624,0.018074614562546398
189,15,35,30,0.004740763433410528,0.0007895174818259964,0.002870988501151953,0.9255624689033073,0.0011836221130638476,0.009311059093002118,0.0014430482009694335,0.0025100034254943336,0.006205107264168563,0.0010635213182712089,0.0413925597171561,0.002927340548178696
190,108,128,123,0.003859433621539352,0.0034494523184979086,0.005898890023728442,0.00269033561469657,0.0077243397737429345,0.012050309849276472,0.021970029712459135,0.004195018940797785,0.007353014528991279,0.008183155859875156,0.0031070428576053903,0.9195189768987896
191,126,147,139,0.01316137079197027,0.024272810599205833,0.021691695534939378,0.008989086505156464,0.05698356415995747,0.028928662842859647,0.4995723519071207,0.01571359282980743,0.022048880965532248,0.08706489602072436,0.010240411162741166,0.211332676679985
192,93,110,103,0.02159467706264794,0.010180343811224823,0.03184943268407671,0.01766795460160438,0.020232194761019978,0.14398920735362036,0.03929761253047253,0.019618437475123728,0.05612027170860271,0.019712299519109872,0.021045601074812233,0.5986919674176847
193,124,145,137,0.014743135621684085,0.025040567449606987,0.024288825557908483,0.010094394006748417,0.05876064051981926,0.03346205087741376,0.42006398785541976,0.01745485197694401,0.025095351055361384,0.08444297836051193,0.011519097142949469,0.27503411957563256
194,36,36,31,0.009550904872627214,0.0016540736586178723,0.007456747318081078,0.6324685342614313,0.002496197875787916,0.024217239572354082,0.0031999224079574382,0.005170702708861953,0.018432028632818273,0.0023206485224012098,0.2862084446040393,0.006824555565022186
195,54,36,19,5.682201737415662e-35,1.2042533951177507e-35,7.080648587410609e-35,9.51839984886798e-34,1.7868556649122576e-35,1.6121231662098982e-34,2.4027487445637808e-35,3.3480930737967397e-35,1.887148518588413e-34,1.7475259284244123e-35,999999999999999.9,5.057913105052856e-35
196,138,75,21,0.012687649757517516,0.006074734389575743,0.4556675815440533,0.026012916152792515,0.008707212040913768,0.042666245415052574,0.01533000762200351,0.010108876784405326,0.3357140643512597,0.010897801165811585,0.04577385564514323,0.030359055131471174
197,152,76,17,0.010846013065616653,0.0057631738388644925,0.6625909627554858,0.020547015018964318,0.008054127083025072,0.03204746198608523,0.014360477912611875,0.008905021002993514,0.1662939607435745,0.010460268433141857,0.03422913699459548,0.02590238116504127
198,124,64,19,0.015675662241145878,0.0063116002111447776,0.20217868147058143,0.03829977162072315,0.009139411393745063,0.05485985026837164,0.01522586345335259,0.011849915644416967,0.5280344318260972,0.010827500898249688,0.07608377897001647,0.03151353200215505
199,13,21,10,0.01807790170928803,0.0035005772532673836,0.013196895034193398,0.6941792892783941,0.005068139597082532,0.030553980361003083,0.006184824592021613,0.010210597403400003,0.02593388646117038,0.00467751870480974,0.17677330560145524,0.01164308400391446
200,21,32,22,0.0013191570827037734,0.00023842840912736296,0.0009460243661229561,0.9709445262651598,0.000353577133078192,0.002680501697081914,0.0004384728667945664,0.0007225924122501102,0.002055767897356185,0.0003246029565438341,0.019097973042853825,0.000878375870927673
201,132,149,140,0.01036210560176567,0.02111080339554611,0.018140336626457268,0.007171496710169851,0.047100208489877664,0.0220547000247006,0.61188284678774,0.012420573875457962,0.017700882559609256,0.08655447057760772,0.00820252577200977,0.1372990495790581
202,85,107,102,0.029662836113462543,0.011940353944912583,0.035941121958757406,0.024217833523162112,0.023686530039000675,0.2513898310007853,0.041725884157880685,0.025797308320321937,0.06887132728549815,0.02182680350537192,0.028315726833693298,0.4366244433171533
203,104,126,121,0.001097835092595054,0.000886806050596577,0.0016005427103512446,0.0007681949872231235,0.0019763209728267664,0.0036876275533553678,0.00506032809566561,0.0011705926103013037,0.0020916326343011033,0.0020007435967273174,0.0008853887712612414,0.9787739869247953
204,20,39,34,0.006549859204553384,0.0010712300555680515,0.004024981136332559,0.8888914503038627,0.0016225796866347173,0.014445849909629683,0.0019997089235006056,0.003442816664720425,0.009111628804113486,0.0014589939216489525,0.06319799518018569,0.004182906209249945
205,23,42,38,0.013234515179911071,0.002113089933441723,0.00803398167308595,0.7777647114361171,0.003230173709805027,0.03191554315517687,0.004005096807201005,0.006894524740698154,0.018801641594297314,0.0028981156223529124,0.12251526249479892,0.008593343653113832
206,22,43,35,0.010457065961228203,0.0017409489242306195,0.00665488229654557,0.8148333720677856,0.0026519982205477394,0.025410214194817322,0.0032894843481244564,0.005534118798892479,0.015454066227001424,0.002386332823687055,0.10458530597866875,0.007002210158471071
207,110,131,123,0.006297168114536206,0.006095671490956822,0.010103151150359427,0.004464025646558237,0.013641017095222394,0.01920155095534784,0.041890592084211156,0.006879113858750356,0.012224208661406223,0.014983284521090977,0.005159523680128718,0.8590606927414317
208,101,119,118,0.001279044584479752,0.0008493081007059863,0.0017795004912636591,0.000892001616525741,0.0018376249755321342,0.004835101730466143,0.00420317097979473,0.0013199257539040473,0.002502963568613042,0.0018091752820044262,0.001034613016456166,0.9776575699002542
209,40,40,186,0.03535417768415794,0.0016555169636329676,0.0016320634233409946,0.0024634068922837556,0.002878680308131104,0.004623035637603039,0.0025156523337757845,0.9382806688715716,0.002360997757297457,0.0018493460953298805,0.00226866166480004,0.004117792368075567
210,42,34,183,0.07000007188824764,0.0025620042842961067,0.0027079111478226013,0.004157685827495205,0.004382761257584607,0.007602027611017916,0.0039507853549322555,0.8874085945123493,0.003942380386658267,0.002908180865023362,0.0038372755109453314,0.006540321353627375
211,28,35,39,0.012447242246294414,0.0018947294614205135,0.0075118122818391714,0.7692099575892603,0.002883758248960384,0.02791014825990041,0.0036022122306503756,0.006385153661161838,0.01775503194787264,0.0026108547743861625,0.1400949503184974,0.007694148979756329
212,27,35,28,0.0016986126090043241,0.000295078032959862,0.0012199151365159101,0.9559800649110296,0.0004425750967128899,0.003829407453149328,0.0005555563888373948,0.0009169527146031798,0.0028119236834015632,0.0004066903761701226,0.030691921634365765,0.0011513019632502606
213,20,26,15,0.008493890831205234,0.0016064555227307807,0.006407864590843458,0.8168685557170265,0.0023507407873317393,0.015914707964971856,0.0029093889950696644,0.004746162219015748,0.013326179528990102,0.0021765660501628856,0.1195479831802721,0.005651504612379904
214,24,35,25,0.00041414610467307625,7.39472635183556e-05,0.000299993823260924,0.9899677136115361,0.00011041968530880329,0.000905260952338031,0.00013787706260373015,0.00022571396832295716,0.0006743993095975646,0.0001013885614204781,0.006807330491113946,0.00028180916630616626
215,23,30,17,0.004873222620657129,0.0009229647746225574,0.0037884809553992444,0.8774976236951915,0.0013587316399961728,0.00984722918102261,0.0016946431090894376,0.002721067814305456,0.008141917219714098,0.0012600061283121714,0.08454254503667162,0.003351567825018151
216,22,29,14,0.0075665523125450695,0.0014683828257766676,0.006014044810237542,0.815753940423277,0.0021519305044873016,0.014982989866822033,0.0026803238498422,0.004265152468517308,0.012701133541110661,0.0020002886764624956,0.12517210022619174,0.005243160494730042
217,103,68,31,0.008546792440850796,0.0029005652172207365,0.050710014652921374,0.023715675743280377,0.004390221814049831,0.04257749948247617,0.007143428736011842,0.006114028411826801,0.7805874905120632,0.004893792514094127,0.05117889402628826,0.017241596448916627
218,159,179,174,0.00032525797715350527,0.0023658942912319503,0.000501273995077847,0.00022058890910541586,0.0031299293752327473,0.0005060466127042948,0.012983379124420874,0.0004170183992433161,0.0004454747682815963,0.9774136907260608,0.00024516804487275594,0.0014462777766149108
219,53,75,70,0.02338573322456666,0.004256099196389994,0.017457854824833887,0.04796898989434091,0.007225924985917775,0.7325315884500297,0.009904429265143722,0.013632890748487662,0.05297962307979966,0.006438796207212501,0.05330086745937642,0.03091720266390109
220,18,38,33,0.005834923815835497,0.0009572824271744494,0.0035410178351173607,0.9049216055858442,0.0014458619843601389,0.012360861730502028,0.0017737818688528598,0.003070076861155359,0.00788603150110155,0.0012982456043387992,0.0532359840438667,0.003674326741851192
221,20,42,37,0.012371933683427035,0.001989786416838895,0.007373895797901185,0.8041387825906416,0.003034617022456698,0.0286222012663801,0.0037371972418287418,0.006457445493592175,0.016899132562491797,0.0027132003951465763,0.1047278037101652,0.00793400381913
222,30,50,45,0.030209378952768425,0.004787358099110597,0.018883850411557802,0.5020857220928518,0.007469572352946178,0.09734334079063267,0.009432359966542975,0.015754837619313095,0.04788020612342586,0.00669169434502832,0.23791304078594547,0.02154863845987672
223,89,109,104,0.024904202691954404,0.010995397754701666,0.032450387564005104,0.01988633499486373,0.022020066712948278,0.17616939069211524,0.040723020509001846,0.02236626220796477,0.05872313023070507,0.020707108061358465,0.023371626836866725,0.5476830717435146
224,21,31,71,0.11119875833444832,0.009609143915997272,0.028761167257411034,0.33766845007961205,0.015130666749603774,0.14276678550606908,0.017864140077121466,0.04460746606713575,0.062490821531157,0.012803456402514438,0.17802846144431503,0.03907068263461486
225,45,38,189,0.004299969139874279,0.00024006628257439933,0.0002338193403416456,0.0003374862168673339,0.0004146046279062697,0.0006327429713727093,0.00036402798712246466,0.9919766797557426,0.00033366346635568263,0.00026876624734155943,0.000314657829545152,0.0005835161349562528
226,46,43,196,0.01122595750031479,0.0009282374864725589,0.000814356084330973,0.001118744451092999,0.0016183158049855018,0.0021258112111767003,0.0013638855778819112,0.9755084421522755,0.001138242916421179,0.0010138898648657775,0.0010485721669785462,0.0020955447832034222
227,44,38,193,0.0029926578999286556,0.00019231379937866328,0.00017951033025697438,0.00025675012800364727,0.00033027886292365586,0.00047367368258367814,0.0002846718887729122,0.9941406078467769,0.0002535217773527003,0.00021195264392914927,0.00023915999398127177,0.0004449011461117529
228,29,43,41,0.019235558305384686,0.003020850159481272,0.012051245233717499,0.6486887055329144,0.004649810894297995,0.05167029058662798,0.005846461323733469,0.009983067358524281,0.029612564265739445,0.004194931477180252,0.19815868781970206,0.01288782704269671
229,29,38,34,0.007652311498884618,0.0012670696531137302,0.00522513613924425,0.8201155737808418,0.0019217122771283957,0.01859446823498615,0.0024200669720979063,0.0040555430040079355,0.012494333749657853,0.001755388233920562,0.11933990678683737,0.0051584896692797024
230,25,32,25,0.0006087105984071558,0.00010720870403575993,0.00043776597721863604,0.9848876696769837,0.0001597006365931268,0.0012827421311025872,0.00019949137207070028,0.00033046772771717914,0.0009792109534470979,0.00014695472631000563,0.010454420190553898,0.00040565730556029497
231,29,34,25,0.0026287315598965957,0.00047205028430856514,0.0020148443922769826,0.9180288211626891,0.0007048725986310794,0.005955407060982658,0.0008898341195766553,0.0014387035097249887,0.0046456833089008965,0.0006527965722467031,0.06073619652268328,0.0018320589080823904
232,29,34,25,0.0026287315598965957,0.00047205028430856514,0.0020148443922769826,0.9180288211626891,0.0007048725986310794,0.005955407060982658,0.0008898341195766553,0.0014387035097249887,0.0046456833089008965,0.0006527965722467031,0.06073619652268328,0.0018320589080823904
